id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_ffaaffe4_000000_0000	txt_ffaaffe4_000000_0000	param	param/mo_l/mo_l_param.dat	0x0	0	83 49 83 8d 83 60	オロチ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	6	0	はじゃのたに	くさりムカデ
zh_txt_ffaaffe4_0000F8_0001	txt_ffaaffe4_0000F8_0001	param	param/mo_l/mo_l_param.dat	0xF8	1	82 ad 82 b3 82 e8 83 80 83 4a 83 66	くさりムカデ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	1	オロチ	しのびグモ
zh_txt_ffaaffe4_0001F0_0002	txt_ffaaffe4_0001F0_0002	param	param/mo_l/mo_l_param.dat	0x1F0	2	82 b5 82 cc 82 d1 83 4f 83 82	しのびグモ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	2	くさりムカデ	にんこ
zh_txt_ffaaffe4_0002E8_0003	txt_ffaaffe4_0002E8_0003	param	param/mo_l/mo_l_param.dat	0x2E8	3	82 c9 82 f1 82 b1	にんこ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	6	3	しのびグモ	せんにんがめ
zh_txt_ffaaffe4_0003E0_0004	txt_ffaaffe4_0003E0_0004	param	param/mo_l/mo_l_param.dat	0x3E0	4	82 b9 82 f1 82 c9 82 f1 82 aa 82 df	せんにんがめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	4	にんこ	まげんくぐつ
zh_txt_ffaaffe4_0004D8_0005	txt_ffaaffe4_0004D8_0005	param	param/mo_l/mo_l_param.dat	0x4D8	5	82 dc 82 b0 82 f1 82 ad 82 ae 82 c2	まげんくぐつ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	5	せんにんがめ	くろガマオヤブン
zh_txt_ffaaffe4_0005D0_0006	txt_ffaaffe4_0005D0_0006	param	param/mo_l/mo_l_param.dat	0x5D0	6	82 ad 82 eb 83 4b 83 7d 83 49 83 84 83 75 83 93	くろガマオヤブン			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	6	まげんくぐつ	すなのしゅかく
zh_txt_ffaaffe4_0006C8_0007	txt_ffaaffe4_0006C8_0007	param	param/mo_l/mo_l_param.dat	0x6C8	7	82 b7 82 c8 82 cc 82 b5 82 e3 82 a9 82 ad	すなのしゅかく			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	7	くろガマオヤブン	れいじゅうゲンショウ
zh_txt_ffaaffe4_0007C0_0008	txt_ffaaffe4_0007C0_0008	param	param/mo_l/mo_l_param.dat	0x7C0	8	82 ea 82 a2 82 b6 82 e3 82 a4 83 51 83 93 83 56 83 87 83 45	れいじゅうゲンショウ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	8	すなのしゅかく	ほうぎょくのばんにん
zh_txt_ffaaffe4_0008B8_0009	txt_ffaaffe4_0008B8_0009	param	param/mo_l/mo_l_param.dat	0x8B8	9	82 d9 82 a4 82 ac 82 e5 82 ad 82 cc 82 ce 82 f1 82 c9 82 f1	ほうぎょくのばんにん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	9	れいじゅうゲンショウ	ほうぎょくのばんにん
zh_txt_ffaaffe4_0009B0_0010	txt_ffaaffe4_0009B0_0010	param	param/mo_l/mo_l_param.dat	0x9B0	10	82 d9 82 a4 82 ac 82 e5 82 ad 82 cc 82 ce 82 f1 82 c9 82 f1	ほうぎょくのばんにん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	10	ほうぎょくのばんにん	ほうぎょくのばんにん
zh_txt_ffaaffe4_000AA8_0011	txt_ffaaffe4_000AA8_0011	param	param/mo_l/mo_l_param.dat	0xAA8	11	82 d9 82 a4 82 ac 82 e5 82 ad 82 cc 82 ce 82 f1 82 c9 82 f1	ほうぎょくのばんにん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	11	ほうぎょくのばんにん	ほうぎょくのばんにん
zh_txt_ffaaffe4_000BA0_0012	txt_ffaaffe4_000BA0_0012	param	param/mo_l/mo_l_param.dat	0xBA0	12	82 d9 82 a4 82 ac 82 e5 82 ad 82 cc 82 ce 82 f1 82 c9 82 f1	ほうぎょくのばんにん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	12	ほうぎょくのばんにん	ガマブンた
zh_txt_ffaaffe4_000C98_0013	txt_ffaaffe4_000C98_0013	param	param/mo_l/mo_l_param.dat	0xC98	13	83 4b 83 7d 83 75 83 93 82 bd	ガマブンた			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	13	ほうぎょくのばんにん	すなのしゅかく
zh_txt_ffaaffe4_000D90_0014	txt_ffaaffe4_000D90_0014	param	param/mo_l/mo_l_param.dat	0xD90	14	82 b7 82 c8 82 cc 82 b5 82 e3 82 a9 82 ad	すなのしゅかく			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	14	ガマブンた	オロチまる
zh_txt_ffaaffe4_000E88_0015	txt_ffaaffe4_000E88_0015	param	param/mo_l/mo_l_param.dat	0xE88	15	83 49 83 8d 83 60 82 dc 82 e9	オロチまる			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	15	すなのしゅかく	れいじゅうゲンショウ
