id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_bb04a766_00001A_0000	txt_bb04a766_00001A_0000	message	msg/fld/070.m	0x1A	0	81 75 82 b1 82 cc 81 40 82 b5 82 e3 82 f1 82 b5 82 f1 8a aa 95 a8 81 40 82 e2 82 d4 82 ea 82 c4 82 e9 82 c1 82 c4 82 ce 82 e6 01 00 82 b1 82 ea 82 b6 82 e1 82 a0 81 40 82 a2 82 c7 82 a4 81 40 82 c5 82 ab 82 cb 83 46 82 bc 81 45 81 45 81 45 81 76 03 00	「この　しゅんしん巻物　やぶれてるってばよ{CTRL_0001}これじゃあ　いどう　できねェぞ・・・」		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	84	0	「めんどくせェが　ここで　おまえらを　たおさないと{CTRL_0001}もっと　めんどくせェことに　なるんだよ」	「のこりの　はんぶんを　みつければ{CTRL_0001}つかえるかも　しれないわね・・・」
zh_txt_bb04a766_000082_0001	txt_bb04a766_000082_0001	message	msg/fld/070.m	0x82	1	81 75 82 cc 82 b1 82 e8 82 cc 81 40 82 cd 82 f1 82 d4 82 f1 82 f0 81 40 82 dd 82 c2 82 af 82 ea 82 ce 01 00 82 c2 82 a9 82 a6 82 e9 82 a9 82 e0 81 40 82 b5 82 ea 82 c8 82 a2 82 ed 82 cb 81 45 81 45 81 45 81 76 03 00	「のこりの　はんぶんを　みつければ{CTRL_0001}つかえるかも　しれないわね・・・」		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	72	1	「この　しゅんしん巻物　やぶれてるってばよ{CTRL_0001}これじゃあ　いどう　できねェぞ・・・」	巻物のきれはしが{CTRL_0001}はいっていた！
zh_txt_bb04a766_0000D4_0002	txt_bb04a766_0000D4_0002	message	msg/fld/070.m	0xD4	2	8a aa 95 a8 82 cc 82 ab 82 ea 82 cd 82 b5 82 aa 01 00 82 cd 82 a2 82 c1 82 c4 82 a2 82 bd 81 49 03 00	巻物のきれはしが{CTRL_0001}はいっていた！		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	34	2	「のこりの　はんぶんを　みつければ{CTRL_0001}つかえるかも　しれないわね・・・」	巻物のきれはしを{CTRL_0001}てにいれた！
zh_txt_bb04a766_0000FE_0003	txt_bb04a766_0000FE_0003	message	msg/fld/070.m	0xFE	3	8a aa 95 a8 82 cc 82 ab 82 ea 82 cd 82 b5 82 f0 01 00 82 c4 82 c9 82 a2 82 ea 82 bd 81 49 03 00	巻物のきれはしを{CTRL_0001}てにいれた！		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	32	3	巻物のきれはしが{CTRL_0001}はいっていた！	「・・・これ{CTRL_0001}しゅんしん巻物の　きれはしみたいだってばよ！」
zh_txt_bb04a766_000132_0004	txt_bb04a766_000132_0004	message	msg/fld/070.m	0x132	4	81 75 81 45 81 45 81 45 82 b1 82 ea 01 00 82 b5 82 e3 82 f1 82 b5 82 f1 8a aa 95 a8 82 cc 81 40 82 ab 82 ea 82 cd 82 b5 82 dd 82 bd 82 a2 82 be 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「・・・これ{CTRL_0001}しゅんしん巻物の　きれはしみたいだってばよ！」		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	62	4	巻物のきれはしを{CTRL_0001}てにいれた！	「やぶれた　しゅんしん巻物に　あわせてみれば{CTRL_0001}つかえるかも　しれないわね」
zh_txt_bb04a766_000184_0005	txt_bb04a766_000184_0005	message	msg/fld/070.m	0x184	5	81 75 82 e2 82 d4 82 ea 82 bd 81 40 82 b5 82 e3 82 f1 82 b5 82 f1 8a aa 95 a8 82 c9 81 40 82 a0 82 ed 82 b9 82 c4 82 dd 82 ea 82 ce 01 00 82 c2 82 a9 82 a6 82 e9 82 a9 82 e0 81 40 82 b5 82 ea 82 c8 82 a2 82 ed 82 cb 81 76 03 00	「やぶれた　しゅんしん巻物に　あわせてみれば{CTRL_0001}つかえるかも　しれないわね」		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	76	5	「・・・これ{CTRL_0001}しゅんしん巻物の　きれはしみたいだってばよ！」	「さっき　てにいれた　きれはしと　あわせて・・・{CTRL_0001}これで　よし！」
zh_txt_bb04a766_0001E6_0006	txt_bb04a766_0001E6_0006	message	msg/fld/070.m	0x1E6	6	81 75 82 b3 82 c1 82 ab 81 40 82 c4 82 c9 82 a2 82 ea 82 bd 81 40 82 ab 82 ea 82 cd 82 b5 82 c6 81 40 82 a0 82 ed 82 b9 82 c4 81 45 81 45 81 45 01 00 82 b1 82 ea 82 c5 81 40 82 e6 82 b5 81 49 81 76 03 00	「さっき　てにいれた　きれはしと　あわせて・・・{CTRL_0001}これで　よし！」		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	68	6	「やぶれた　しゅんしん巻物に　あわせてみれば{CTRL_0001}つかえるかも　しれないわね」	「やったー！　これで　しゅんしん巻物が{CTRL_0001}つかえるように　なったってばよ！！」
zh_txt_bb04a766_000240_0007	txt_bb04a766_000240_0007	message	msg/fld/070.m	0x240	7	81 75 82 e2 82 c1 82 bd 81 5b 81 49 81 40 82 b1 82 ea 82 c5 81 40 82 b5 82 e3 82 f1 82 b5 82 f1 8a aa 95 a8 82 aa 01 00 82 c2 82 a9 82 a6 82 e9 82 e6 82 a4 82 c9 81 40 82 c8 82 c1 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 49 81 76 03 00	「やったー！　これで　しゅんしん巻物が{CTRL_0001}つかえるように　なったってばよ！！」		CTRL_0001	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	78	7	「さっき　てにいれた　きれはしと　あわせて・・・{CTRL_0001}これで　よし！」	「さきへ　いそぎましょ！」
zh_txt_bb04a766_0002A2_0008	txt_bb04a766_0002A2_0008	message	msg/fld/070.m	0x2A2	8	81 75 82 b3 82 ab 82 d6 81 40 82 a2 82 bb 82 ac 82 dc 82 b5 82 e5 81 49 81 76 03 00	「さきへ　いそぎましょ！」			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	28	8	「やったー！　これで　しゅんしん巻物が{CTRL_0001}つかえるように　なったってばよ！！」	「フン　きさまらの　すきには　させない」
zh_txt_bb04a766_0002D4_0009	txt_bb04a766_0002D4_0009	message	msg/fld/070.m	0x2D4	9	81 75 83 74 83 93 81 40 82 ab 82 b3 82 dc 82 e7 82 cc 81 40 82 b7 82 ab 82 c9 82 cd 81 40 82 b3 82 b9 82 c8 82 a2 81 76 03 00	「フン　きさまらの　すきには　させない」			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	42	9	「さきへ　いそぎましょ！」	「こんじょうで　あなたたちを　たおします！！」
