id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_876c4bf1_004EF0_0480	txt_876c4bf1_004EF0_0480	param	param/item_data.dat	0x4EF0	480	82 b2 82 a4 82 e8 82 ab 83 69 83 62 83 4e 83 8b	ごうりきナックル			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	0	ごうりきナックル	ひとりみナックル
zh_txt_876c4bf1_004F14_0481	txt_876c4bf1_004F14_0481	param	param/item_data.dat	0x4F14	481	82 d0 82 c6 82 e8 82 dd 83 69 83 62 83 4e 83 8b	ひとりみナックル			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	1	ごうりきナックル	ひとりみナックル
zh_txt_876c4bf1_004F44_0482	txt_876c4bf1_004F44_0482	param	param/item_data.dat	0x4F44	482	82 d0 82 c6 82 e8 82 dd 83 69 83 62 83 4e 83 8b	ひとりみナックル			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	2	ひとりみナックル	日向のまきおび
zh_txt_876c4bf1_004F68_0483	txt_876c4bf1_004F68_0483	param	param/item_data.dat	0x4F68	483	93 fa 8c fc 82 cc 82 dc 82 ab 82 a8 82 d1	日向のまきおび			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	3	ひとりみナックル	ひゅうがのまきおび
zh_txt_876c4bf1_004F98_0484	txt_876c4bf1_004F98_0484	param	param/item_data.dat	0x4F98	484	82 d0 82 e3 82 a4 82 aa 82 cc 82 dc 82 ab 82 a8 82 d1	ひゅうがのまきおび			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	18	4	日向のまきおび	かぎ爪
zh_txt_876c4bf1_004FBC_0485	txt_876c4bf1_004FBC_0485	param	param/item_data.dat	0x4FBC	485	82 a9 82 ac 92 dc	かぎ爪			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	6	5	ひゅうがのまきおび	かぎつめ
zh_txt_876c4bf1_004FEC_0486	txt_876c4bf1_004FEC_0486	param	param/item_data.dat	0x4FEC	486	82 a9 82 ac 82 c2 82 df	かぎつめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	8	6	かぎ爪	たかの爪
zh_txt_876c4bf1_005010_0487	txt_876c4bf1_005010_0487	param	param/item_data.dat	0x5010	487	82 bd 82 a9 82 cc 92 dc	たかの爪			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	8	7	かぎつめ	たかのつめ
zh_txt_876c4bf1_005040_0488	txt_876c4bf1_005040_0488	param	param/item_data.dat	0x5040	488	82 bd 82 a9 82 cc 82 c2 82 df	たかのつめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	8	たかの爪	虎の爪
zh_txt_876c4bf1_005064_0489	txt_876c4bf1_005064_0489	param	param/item_data.dat	0x5064	489	8c d5 82 cc 92 dc	虎の爪			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	6	9	たかのつめ	とらのつめ
zh_txt_876c4bf1_005094_0490	txt_876c4bf1_005094_0490	param	param/item_data.dat	0x5094	490	82 c6 82 e7 82 cc 82 c2 82 df	とらのつめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	10	虎の爪	三忍の爪
zh_txt_876c4bf1_0050B8_0491	txt_876c4bf1_0050B8_0491	param	param/item_data.dat	0x50B8	491	8e 4f 94 45 82 cc 92 dc	三忍の爪			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	8	11	とらのつめ	さんにんのつめ
zh_txt_876c4bf1_0050E8_0492	txt_876c4bf1_0050E8_0492	param	param/item_data.dat	0x50E8	492	82 b3 82 f1 82 c9 82 f1 82 cc 82 c2 82 df	さんにんのつめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	12	三忍の爪	りゅうの爪
zh_txt_876c4bf1_00510C_0493	txt_876c4bf1_00510C_0493	param	param/item_data.dat	0x510C	493	82 e8 82 e3 82 a4 82 cc 92 dc	りゅうの爪			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	13	さんにんのつめ	りゅうのつめ
zh_txt_876c4bf1_00513C_0494	txt_876c4bf1_00513C_0494	param	param/item_data.dat	0x513C	494	82 e8 82 e3 82 a4 82 cc 82 c2 82 df	りゅうのつめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	14	りゅうの爪	九尾の爪
zh_txt_876c4bf1_005160_0495	txt_876c4bf1_005160_0495	param	param/item_data.dat	0x5160	495	8b e3 94 f6 82 cc 92 dc	九尾の爪			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	8	15	りゅうのつめ	きゅうびのつめ
zh_txt_876c4bf1_005190_0496	txt_876c4bf1_005190_0496	param	param/item_data.dat	0x5190	496	82 ab 82 e3 82 a4 82 d1 82 cc 82 c2 82 df	きゅうびのつめ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	16	九尾の爪	忍ガマ
zh_txt_876c4bf1_0051B4_0497	txt_876c4bf1_0051B4_0497	param	param/item_data.dat	0x51B4	497	94 45 83 4b 83 7d	忍ガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	6	17	きゅうびのつめ	しのびガマ
zh_txt_876c4bf1_0051E4_0498	txt_876c4bf1_0051E4_0498	param	param/item_data.dat	0x51E4	498	82 b5 82 cc 82 d1 83 4b 83 7d	しのびガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	18	忍ガマ	くさり笛
zh_txt_876c4bf1_005208_0499	txt_876c4bf1_005208_0499	param	param/item_data.dat	0x5208	499	82 ad 82 b3 82 e8 93 4a	くさり笛			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	8	19	しのびガマ	くさりぶえ
zh_txt_876c4bf1_005238_0500	txt_876c4bf1_005238_0500	param	param/item_data.dat	0x5238	500	82 ad 82 b3 82 e8 82 d4 82 a6	くさりぶえ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	20	くさり笛	鈴の音ガマ
zh_txt_876c4bf1_00525C_0501	txt_876c4bf1_00525C_0501	param	param/item_data.dat	0x525C	501	97 e9 82 cc 89 b9 83 4b 83 7d	鈴の音ガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	21	くさりぶえ	すずのねガマ
zh_txt_876c4bf1_00528C_0502	txt_876c4bf1_00528C_0502	param	param/item_data.dat	0x528C	502	82 b7 82 b8 82 cc 82 cb 83 4b 83 7d	すずのねガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	22	鈴の音ガマ	三忍のくさりガマ
zh_txt_876c4bf1_0052B0_0503	txt_876c4bf1_0052B0_0503	param	param/item_data.dat	0x52B0	503	8e 4f 94 45 82 cc 82 ad 82 b3 82 e8 83 4b 83 7d	三忍のくさりガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	23	すずのねガマ	さんにんのくさりガマ
zh_txt_876c4bf1_0052E0_0504	txt_876c4bf1_0052E0_0504	param	param/item_data.dat	0x52E0	504	82 b3 82 f1 82 c9 82 f1 82 cc 82 ad 82 b3 82 e8 83 4b 83 7d	さんにんのくさりガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	24	三忍のくさりガマ	双竜のくさりガマ
zh_txt_876c4bf1_005304_0505	txt_876c4bf1_005304_0505	param	param/item_data.dat	0x5304	505	91 6f 97 b3 82 cc 82 ad 82 b3 82 e8 83 4b 83 7d	双竜のくさりガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	25	さんにんのくさりガマ	そうりゅうのくさりガマ
zh_txt_876c4bf1_005334_0506	txt_876c4bf1_005334_0506	param	param/item_data.dat	0x5334	506	82 bb 82 a4 82 e8 82 e3 82 a4 82 cc 82 ad 82 b3 82 e8 83 4b 83 7d	そうりゅうのくさりガマ			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	22	26	双竜のくさりガマ	木ノ葉のこんぼう
zh_txt_876c4bf1_005358_0507	txt_876c4bf1_005358_0507	param	param/item_data.dat	0x5358	507	96 d8 83 6d 97 74 82 cc 82 b1 82 f1 82 da 82 a4	木ノ葉のこんぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	27	そうりゅうのくさりガマ	このはのこんぼう
zh_txt_876c4bf1_005388_0508	txt_876c4bf1_005388_0508	param	param/item_data.dat	0x5388	508	82 b1 82 cc 82 cd 82 cc 82 b1 82 f1 82 da 82 a4	このはのこんぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	28	木ノ葉のこんぼう	門ばんのぼう
zh_txt_876c4bf1_0053AC_0509	txt_876c4bf1_0053AC_0509	param	param/item_data.dat	0x53AC	509	96 e5 82 ce 82 f1 82 cc 82 da 82 a4	門ばんのぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	29	このはのこんぼう	もんばんのぼう
zh_txt_876c4bf1_0053DC_0510	txt_876c4bf1_0053DC_0510	param	param/item_data.dat	0x53DC	510	82 e0 82 f1 82 ce 82 f1 82 cc 82 da 82 a4	もんばんのぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	30	門ばんのぼう	木ノ葉けいぼう
zh_txt_876c4bf1_005400_0511	txt_876c4bf1_005400_0511	param	param/item_data.dat	0x5400	511	96 d8 83 6d 97 74 82 af 82 a2 82 da 82 a4	木ノ葉けいぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	31	もんばんのぼう	このはけいぼう
zh_txt_876c4bf1_005430_0512	txt_876c4bf1_005430_0512	param	param/item_data.dat	0x5430	512	82 b1 82 cc 82 cd 82 af 82 a2 82 da 82 a4	このはけいぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	32	木ノ葉けいぼう	ヌンチャク
zh_txt_876c4bf1_005454_0513	txt_876c4bf1_005454_0513	param	param/item_data.dat	0x5454	513	83 6b 83 93 83 60 83 83 83 4e	ヌンチャク			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	33	このはけいぼう	ヌンチャク
zh_txt_876c4bf1_005484_0514	txt_876c4bf1_005484_0514	param	param/item_data.dat	0x5484	514	83 6b 83 93 83 60 83 83 83 4e	ヌンチャク			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	34	ヌンチャク	三せつこん
zh_txt_876c4bf1_0054A8_0515	txt_876c4bf1_0054A8_0515	param	param/item_data.dat	0x54A8	515	8e 4f 82 b9 82 c2 82 b1 82 f1	三せつこん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	35	ヌンチャク	さんせつこん
zh_txt_876c4bf1_0054D8_0516	txt_876c4bf1_0054D8_0516	param	param/item_data.dat	0x54D8	516	82 b3 82 f1 82 b9 82 c2 82 b1 82 f1	さんせつこん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	36	三せつこん	たいこばち
zh_txt_876c4bf1_0054FC_0517	txt_876c4bf1_0054FC_0517	param	param/item_data.dat	0x54FC	517	82 bd 82 a2 82 b1 82 ce 82 bf	たいこばち			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	37	さんせつこん	たいこばち
zh_txt_876c4bf1_00552C_0518	txt_876c4bf1_00552C_0518	param	param/item_data.dat	0x552C	518	82 bd 82 a2 82 b1 82 ce 82 bf	たいこばち			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	10	38	たいこばち	こんごうぼう
zh_txt_876c4bf1_005550_0519	txt_876c4bf1_005550_0519	param	param/item_data.dat	0x5550	519	82 b1 82 f1 82 b2 82 a4 82 da 82 a4	こんごうぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	39	たいこばち	こんごうぼう
zh_txt_876c4bf1_005580_0520	txt_876c4bf1_005580_0520	param	param/item_data.dat	0x5580	520	82 b1 82 f1 82 b2 82 a4 82 da 82 a4	こんごうぼう			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	12	40	こんごうぼう	砂のひょうたん
zh_txt_876c4bf1_0055A4_0521	txt_876c4bf1_0055A4_0521	param	param/item_data.dat	0x55A4	521	8d bb 82 cc 82 d0 82 e5 82 a4 82 bd 82 f1	砂のひょうたん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	14	41	こんごうぼう	すなのひょうたん
zh_txt_876c4bf1_0055D4_0522	txt_876c4bf1_0055D4_0522	param	param/item_data.dat	0x55D4	522	82 b7 82 c8 82 cc 82 d0 82 e5 82 a4 82 bd 82 f1	すなのひょうたん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	42	砂のひょうたん	重砂のひょうたん
zh_txt_876c4bf1_0055F8_0523	txt_876c4bf1_0055F8_0523	param	param/item_data.dat	0x55F8	523	8f 64 8d bb 82 cc 82 d0 82 e5 82 a4 82 bd 82 f1	重砂のひょうたん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	43	すなのひょうたん	じゅうさのひょうたん
zh_txt_876c4bf1_005628_0524	txt_876c4bf1_005628_0524	param	param/item_data.dat	0x5628	524	82 b6 82 e3 82 a4 82 b3 82 cc 82 d0 82 e5 82 a4 82 bd 82 f1	じゅうさのひょうたん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	44	重砂のひょうたん	風影のひょうたん
zh_txt_876c4bf1_00564C_0525	txt_876c4bf1_00564C_0525	param	param/item_data.dat	0x564C	525	95 97 89 65 82 cc 82 d0 82 e5 82 a4 82 bd 82 f1	風影のひょうたん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	16	45	じゅうさのひょうたん	かぜかげのひょうたん
zh_txt_876c4bf1_00567C_0526	txt_876c4bf1_00567C_0526	param	param/item_data.dat	0x567C	526	82 a9 82 ba 82 a9 82 b0 82 cc 82 d0 82 e5 82 a4 82 bd 82 f1	かぜかげのひょうたん			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	20	46	風影のひょうたん	しゅかくのひょうたん
