id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_a346a806_000008_0000	txt_a346a806_000008_0000	message	msg/fld/034.m	0x8	0	81 75 82 b1 82 b1 82 c5 82 cd 81 40 03 01 02 00 82 76 82 89 81 5d 82 65 82 89 82 c2 82 a4 82 b5 82 f1 03 01 00 00 82 f0 01 00 82 a8 82 b1 82 c8 82 a4 82 b1 82 c6 82 aa 81 40 82 c5 82 ab 82 dc 82 b7 81 76 03 00	「ここでは　{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉつうしん{CTRL_0103}{CTRL_0000}を{CTRL_0001}おこなうことが　できます」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes			70	0	「木の葉の忍か・・・」	「Ｗｉ‐Ｆｉつうしん中は　とつぜん　データを{CTRL_0001}セーブすることが　あるので」
zh_txt_a346a806_000050_0001	txt_a346a806_000050_0001	message	msg/fld/034.m	0x50	1	81 75 82 76 82 89 81 5d 82 65 82 89 82 c2 82 a4 82 b5 82 f1 92 86 82 cd 81 40 82 c6 82 c2 82 ba 82 f1 81 40 83 66 81 5b 83 5e 82 f0 01 00 83 5a 81 5b 83 75 82 b7 82 e9 82 b1 82 c6 82 aa 81 40 82 a0 82 e9 82 cc 82 c5 81 76 03 00	「Ｗｉ‐Ｆｉつうしん中は　とつぜん　データを{CTRL_0001}セーブすることが　あるので」		CTRL_0001	pending_translation	unknown	yes			76	1	「ここでは　{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉつうしん{CTRL_0103}{CTRL_0000}を{CTRL_0001}おこなうことが　できます」	「ぜったいに　でんげんを　きらないように{CTRL_0001}ちゅうい　してください」
zh_txt_a346a806_00009E_0002	txt_a346a806_00009E_0002	message	msg/fld/034.m	0x9E	2	81 75 82 ba 82 c1 82 bd 82 a2 82 c9 81 40 82 c5 82 f1 82 b0 82 f1 82 f0 81 40 82 ab 82 e7 82 c8 82 a2 82 e6 82 a4 82 c9 01 00 82 bf 82 e3 82 a4 82 a2 81 40 82 b5 82 c4 82 ad 82 be 82 b3 82 a2 81 76 03 00	「ぜったいに　でんげんを　きらないように{CTRL_0001}ちゅうい　してください」		CTRL_0001	pending_translation	unknown	yes			68	2	「Ｗｉ‐Ｆｉつうしん中は　とつぜん　データを{CTRL_0001}セーブすることが　あるので」	9{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_8100}uここでは　{CTRL_0103}{CTRL_0002}つうしん{CTRL_0103}{CTRL_0000}で　あそぶことが　できるわよ！{CTRL_0001}どうすんの！？」
zh_txt_a346a806_0000EC_0003	txt_a346a806_0000EC_0003	message	msg/fld/034.m	0xEC	3	39 00 00 00 02 02 00 00 39 00 81 75 82 b1 82 b1 82 c5 82 cd 81 40 03 01 02 00 82 c2 82 a4 82 b5 82 f1 03 01 00 00 82 c5 81 40 82 a0 82 bb 82 d4 82 b1 82 c6 82 aa 81 40 82 c5 82 ab 82 e9 82 ed 82 e6 81 49 01 00 82 c7 82 a4 82 b7 82 f1 82 cc 81 49 81 48 81 76 03 00	9{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_8100}uここでは　{CTRL_0103}{CTRL_0002}つうしん{CTRL_0103}{CTRL_0000}で　あそぶことが　できるわよ！{CTRL_0001}どうすんの！？」		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_3900 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes			88	3	「ぜったいに　でんげんを　きらないように{CTRL_0001}ちゅうい　してください」	「{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}で　かつことが　できれば{CTRL_0001}{CTRL_0103}{CTRL_0002}ふるさと手形{CTRL_0103}{CTRL_0000}を　てにいれることが　できるぞ」
zh_txt_a346a806_000146_0004	txt_a346a806_000146_0004	message	msg/fld/034.m	0x146	4	81 75 03 01 02 00 82 76 82 89 81 5d 82 65 82 89 82 bd 82 a2 82 b9 82 f1 03 01 00 00 82 c5 81 40 82 a9 82 c2 82 b1 82 c6 82 aa 81 40 82 c5 82 ab 82 ea 82 ce 01 00 03 01 02 00 82 d3 82 e9 82 b3 82 c6 8e e8 8c 60 03 01 00 00 82 f0 81 40 82 c4 82 c9 82 a2 82 ea 82 e9 82 b1 82 c6 82 aa 81 40 82 c5 82 ab 82 e9 82 bc 81 76 03 00	「{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}で　かつことが　できれば{CTRL_0001}{CTRL_0103}{CTRL_0002}ふるさと手形{CTRL_0103}{CTRL_0000}を　てにいれることが　できるぞ」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	pending_translation	unknown	yes			108	4	9{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3900}{CTRL_8100}uここでは　{CTRL_0103}{CTRL_0002}つうしん{CTRL_0103}{CTRL_0000}で　あそぶことが　できるわよ！{CTRL_0001}どうすんの！？」	「いろんな　手形を　あつめたら　オレから{CTRL_0001}ほうしゅうを　あたえるから」
zh_txt_a346a806_0001B4_0005	txt_a346a806_0001B4_0005	message	msg/fld/034.m	0x1B4	5	81 75 82 a2 82 eb 82 f1 82 c8 81 40 8e e8 8c 60 82 f0 81 40 82 a0 82 c2 82 df 82 bd 82 e7 81 40 83 49 83 8c 82 a9 82 e7 01 00 82 d9 82 a4 82 b5 82 e3 82 a4 82 f0 81 40 82 a0 82 bd 82 a6 82 e9 82 a9 82 e7 81 76 03 00	「いろんな　手形を　あつめたら　オレから{CTRL_0001}ほうしゅうを　あたえるから」		CTRL_0001	pending_translation	unknown	yes			72	5	「{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}で　かつことが　できれば{CTRL_0001}{CTRL_0103}{CTRL_0002}ふるさと手形{CTRL_0103}{CTRL_0000}を　てにいれることが　できるぞ」	「せっきょくてきに　{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}を　おこなって{CTRL_0001}手形を　あつめてみよう！！」
zh_txt_a346a806_0001FE_0006	txt_a346a806_0001FE_0006	message	msg/fld/034.m	0x1FE	6	81 75 82 b9 82 c1 82 ab 82 e5 82 ad 82 c4 82 ab 82 c9 81 40 03 01 02 00 82 76 82 89 81 5d 82 65 82 89 82 bd 82 a2 82 b9 82 f1 03 01 00 00 82 f0 81 40 82 a8 82 b1 82 c8 82 c1 82 c4 01 00 8e e8 8c 60 82 f0 81 40 82 a0 82 c2 82 df 82 c4 82 dd 82 e6 82 a4 81 49 81 49 81 76 03 00	「せっきょくてきに　{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}を　おこなって{CTRL_0001}手形を　あつめてみよう！！」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes			92	6	「いろんな　手形を　あつめたら　オレから{CTRL_0001}ほうしゅうを　あたえるから」	「まずは　{CTRL_0103}{CTRL_0002}１しゅるい{CTRL_0103}{CTRL_0000}　あつめたら　ほうしゅうとして
zh_txt_a346a806_00025C_0007	txt_a346a806_00025C_0007	message	msg/fld/034.m	0x25C	7	81 75 82 dc 82 b8 82 cd 81 40 03 01 02 00 82 50 82 b5 82 e3 82 e9 82 a2 03 01 00 00 81 40 82 a0 82 c2 82 df 82 bd 82 e7 81 40 82 d9 82 a4 82 b5 82 e3 82 a4 82 c6 82 b5 82 c4	「まずは　{CTRL_0103}{CTRL_0002}１しゅるい{CTRL_0103}{CTRL_0000}　あつめたら　ほうしゅうとして		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	pending_translation	unknown	yes			58	7	「せっきょくてきに　{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}を　おこなって{CTRL_0001}手形を　あつめてみよう！！」	を　やろう！」
zh_txt_a346a806_0002AA_0008	txt_a346a806_0002AA_0008	message	msg/fld/034.m	0x2AA	8	82 f0 81 40 82 e2 82 eb 82 a4 81 49 81 76 03 00	を　やろう！」			pending_translation	unknown	yes			16	8	「まずは　{CTRL_0103}{CTRL_0002}１しゅるい{CTRL_0103}{CTRL_0000}　あつめたら　ほうしゅうとして	「{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}で　たいせんを　おこなうと{CTRL_0001}かてば　{CTRL_0103}{CTRL_0002}５ポイント{CTRL_0103}{CTRL_0000}　まけても　{CTRL_0103}{CTRL_0002}１ポイント{CTRL_0103}{CTRL_0000}の」
zh_txt_a346a806_0002BE_0009	txt_a346a806_0002BE_0009	message	msg/fld/034.m	0x2BE	9	81 75 03 01 02 00 82 76 82 89 81 5d 82 65 82 89 82 bd 82 a2 82 b9 82 f1 03 01 00 00 82 c5 81 40 82 bd 82 a2 82 b9 82 f1 82 f0 81 40 82 a8 82 b1 82 c8 82 a4 82 c6 01 00 82 a9 82 c4 82 ce 81 40 03 01 02 00 82 54 83 7c 83 43 83 93 83 67 03 01 00 00 81 40 82 dc 82 af 82 c4 82 e0 81 40 03 01 02 00 82 50 83 7c 83 43 83 93 83 67 03 01 00 00 82 cc 81 76 03 00	「{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉたいせん{CTRL_0103}{CTRL_0000}で　たいせんを　おこなうと{CTRL_0001}かてば　{CTRL_0103}{CTRL_0002}５ポイント{CTRL_0103}{CTRL_0000}　まけても　{CTRL_0103}{CTRL_0002}１ポイント{CTRL_0103}{CTRL_0000}の」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	pending_translation	unknown	yes			118	9	を　やろう！」	「{CTRL_0103}{CTRL_0002}Ｗｉ‐Ｆｉポイント{CTRL_0103}{CTRL_0000}を　てにいれることが　できるぞ」
