id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_652fd524_000008_0000	txt_652fd524_000008_0000	message	msg/wifi/rule_msg.msg	0x8	0	81 40 82 b6 82 d4 82 f1 83 8b 81 5b 83 8b 00 00 81 40 83 81 83 93 83 6f 81 5b 82 b9 82 c1 82 c4 82 a2 00 00 81 40 82 af 82 c1 82 c4 82 a2 00 00 81 40 83 8c 83 78 83 8b 82 b1 82 c4 82 a2 81 40 81 40 81 46 00 00 81 40 82 bb 82 a4 82 d1 81 45 82 b5 82 cc 82 d1 8e 44 81 46 00 00 81 40 82 ab 82 f1 82 b6 82 e3 82 c2 82 b5 82 e6 82 a4 81 46 00 00 81 40 83 52 83 7d 83 93 83 68 82 b6 82 a9 82 f1 81 40 81 46 00 00 03 01 02 00 82 c8 82 b5	　じぶんルール{CTRL_0000}　メンバーせってい{CTRL_0000}　けってい{CTRL_0000}　レベルこてい　　：{CTRL_0000}　そうび・しのび札：{CTRL_0000}　きんじゅつしよう：{CTRL_0000}　コマンドじかん　：{CTRL_0000}{CTRL_0103}{CTRL_0002}なし		CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0103 CTRL_0002	todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	144	0	ぶっとばす{CTRL_0000}げんばく{CTRL_0000}ぺにす{CTRL_0000}うんこ{CTRL_0000}せっぷく{CTRL_0000}すいばく{CTRL_0000}ちんぽ{CTRL_0000}うんち{CTRL_0000}さつじん{CTRL_0000}ぎゃくさつ{CTRL_0000}ちんぽこ{CTRL_0000}だいべん{CTRL_0000}じさつ{CTRL_0000}くそ{CTRL_0000}ちんこ{CTRL_0000}しょうべん{CTRL_0000}たさつ{CTRL_0000}このやろう{CTRL_0000}ちんちん{CTRL_0000}しょんべん{CTRL_0000}しゅうじん{CTRL_0000}たこやろう{CTRL_0000}せいつう{CTRL_0000}しっこ{CTRL_0000}ころす{CTRL_0000}あほ{CTRL_0000}まんこ{CTRL_0000}しゃせい{CTRL_0000}ころし{CTRL_0000}ばか{CTRL_0000}こうもん{CTRL_0000}げろ{CTRL_0000}ごろし{CTRL_0000}まぬけ{CTRL_0000}おめこ{CTRL_0000}べんじょ{CTRL_0000}くびつり{CTRL_0000}なぐる{CTRL_0000}しり{CTRL_0000}ふんにょう{CTRL_0000}いきうめ{CTRL_0000}なぐり{CTRL_0000}ちくび{CTRL_0000}ばいきん{CTRL_0000}こうさつ{CTRL_0000}なぐれ{CTRL_0000}けつ{CTRL_0000}おもらし{CTRL_0000}ぼくさつ{CTRL_0000}おろかもの{CTRL_0000}にゅうりん{CTRL_0000}しもねた{CTRL_0000}しょうさつ{CTRL_0000}ぶれいもの{CTRL_0000}おっぱい{CTRL_0000}すかとろ{CTRL_0000}はんざい{CTRL_0000}ふぁっく{CTRL_0000}ちち{CTRL_0000}はいせつ{CTRL_0000}ごうかん{CTRL_0000}ふぁっきん{CTRL_0000}せいき{CTRL_0000}だっぷん{CTRL_0000}ちかん{CTRL_0000}ふぁっかー{CTRL_0000}ちぶさ{CTRL_0000}げり{CTRL_0000}まざこん{CTRL_0000}むかつく{CTRL_0000}いんぽ{CTRL_0000}おなら{CTRL_0000}ふぁざこん{CTRL_0000}はらたつ{CTRL_0000}いーでぃー{CTRL_0000}だぼ{CTRL_0000}しすこん{CTRL_0000}はらがたつ{CTRL_0000}にゅうとう{CTRL_0000}ちんぼ{CTRL_0000}ぶらこん{CTRL_0000}きちがい{CTRL_0000}せいしょく{CTRL_0000}あそこ{CTRL_0000}ろりこん{CTRL_0000}くれいじー{CTRL_0000}まぐあい{CTRL_0000}はなたれ{CTRL_0000}しょたこん{CTRL_0000}びっち{CTRL_0000}せっくす{CTRL_0000}すけべ{CTRL_0000}じばく{CTRL_0000}ばいた{CTRL_0000}えっち{CTRL_0000}あおかん{CTRL_0000}りすとら{CTRL_0000}ばいしゅん{CTRL_0000}おなにー{CTRL_0000}じゅうかん{CTRL_0000}くびきり{CTRL_0000}ぶらく{CTRL_0000}ますたべ{CTRL_0000}れいぷ{CTRL_0000}せくはら{CTRL_0000}さべつ{CTRL_0000}ふぇら{CTRL_0000}しっくすないん{CTRL_0000}はらむ{CTRL_0000}にがー{CTRL_0000}せいよく{CTRL_0000}おかす{CTRL_0000}にんしん{CTRL_0000}ちび{CTRL_0000}むせい{CTRL_0000}おかさ{CTRL_0000}しゅっさん{CTRL_0000}おたく{CTRL_0000}せいり{CTRL_0000}おかし{CTRL_0000}ぶるせら{CTRL_0000}まにあ{CTRL_0000}さでぃすと{CTRL_0000}かねだせ{CTRL_0000}でりへる{CTRL_0000}ちょん{CTRL_0000}まぞ{CTRL_0000}かねくれ{CTRL_0000}ぴんさろ{CTRL_0000}ほも{CTRL_0000}えすえむ{CTRL_0000}びんぼう{CTRL_0000}ざんしゅ{CTRL_0000}ちょんこう{CTRL_0000}なるしすと{CTRL_0000}せいびょう{CTRL_0000}じゅうさつ{CTRL_0000}げい{CTRL_0000}まおとこ{CTRL_0000}よこせ{CTRL_0000}らぶほ{CTRL_0000}せめ{CTRL_0000}うわき{CTRL_0000}きもい{CTRL_0000}まやく{CTRL_0000}うけ{CTRL_0000}ばいあぐら{CTRL_0000}きもちわるい{CTRL_0000}やくざ{CTRL_0000}れず{CTRL_0000}くんに{CTRL_0000}きしょい{CTRL_0000}まふぃあ{CTRL_0000}まんじ{CTRL_0000}いちもつ{CTRL_0000}しんで{CTRL_0000}かたぎ{CTRL_0000}おなべ{CTRL_0000}ぼっき{CTRL_0000}しばく{CTRL_0000}いじめ{CTRL_0000}おかま{CTRL_0000}まら{CTRL_0000}ぼこる{CTRL_0000}へんたい{CTRL_0000}はくち{CTRL_0000}はれんち{CTRL_0000}きえろ{CTRL_0000}てろ{CTRL_0000}こじき{CTRL_0000}こんどーむ{CTRL_0000}かえれ{CTRL_0000}しんなー{CTRL_0000}ほーむれす{CTRL_0000}ひにん{CTRL_0000}きえて{CTRL_0000}かくせいざい{CTRL_0000}ぎっちょ{CTRL_0000}あなる{CTRL_0000}いてこます{CTRL_0000}どらっぐ{CTRL_0000}つんぼ{CTRL_0000}でぶ{CTRL_0000}でかぱい{CTRL_0000}あるちゅう{CTRL_0000}ひろぽん{CTRL_0000}のっぽ{CTRL_0000}よくじょう{CTRL_0000}やくちゅう{CTRL_0000}かたわ{CTRL_0000}しね{CTRL_0000}きょにゅう{CTRL_0000}ちゅうどく{CTRL_0000}めくら{CTRL_0000}わぎな{CTRL_0000}ひんにゅう{CTRL_0000}ねくら{CTRL_0000}いあんふ{CTRL_0000}ばぎな{CTRL_0000}ぺちゃぱい{CTRL_0000}さりん{CTRL_0000}どくさつ{CTRL_0000}ほうけい{CTRL_0000}えすきもー{CTRL_0000}さっしょう{CTRL_0000}らち{CTRL_0000}かんきん{CTRL_0000}ゆうかい{CTRL_0000}りゃくしゅ{CTRL_0000}ちょうきょう{CTRL_0000}ぎゃくたい{CTRL_0000}すとーかー{CTRL_0000}しょうがい{CTRL_0000}がいじ{CTRL_0000}ばいぶ{CTRL_0000}ろーたー{CTRL_0000}だっちわいふ{CTRL_0000}なかだし{CTRL_0000}がんしゃ{CTRL_0000}まんびき{CTRL_0000}ぬすむ{CTRL_0000}ごうだつ{CTRL_0000}はくだつ{CTRL_0000}ぬすめ{CTRL_0000}ぬすま{CTRL_0000}したい{CTRL_0000}ぱんつ{CTRL_0000}しょくみんち{CTRL_0000}ちこう{CTRL_0000}ぬすみ{CTRL_0000}ぶんど{CTRL_0000}ぱいぱん{CTRL_0000}やりまん{CTRL_0000}やりちん{CTRL_0000}ばいどく{CTRL_0000}そーぷ{CTRL_0000}いんもう{CTRL_0000}ちんげ{CTRL_0000}まんげ{CTRL_0000}くりとりす{CTRL_0000}たまきん{CTRL_0000}きんたま{CTRL_0000}いんこう{CTRL_0000}ぬーど{CTRL_0000}あえぐ{CTRL_0000}あえげ{CTRL_0000}りょうじょく{CTRL_0000}うまなみ{CTRL_0000}せいこうい{CTRL_0000}きちく{CTRL_0000}ちびくろ{CTRL_0000}じゃっぷ{CTRL_0000}おし{CTRL_0000}しきもく{CTRL_0000}ふろうしゃ{CTRL_0000}るんぺん{CTRL_0000}おわいや{CTRL_0000}おきなかし{CTRL_0000}おんぼう{CTRL_0000}ばてい{CTRL_0000}とさつば{CTRL_0000}えた{CTRL_0000}ひにん{CTRL_0000}ぼけ{CTRL_0000}ひとでなし{CTRL_0000}どもり{CTRL_0000}びっこ{CTRL_0000}ちんば{CTRL_0000}いざり{CTRL_0000}かたわ{CTRL_0000}ろんぱり{CTRL_0000}がちゃめ{CTRL_0000}かさっかき{CTRL_0000}こけ{CTRL_0000}きょうき{CTRL_0000}しらっこ{CTRL_0000}はげ{CTRL_0000}まんじる{CTRL_0000}せんずり{CTRL_0000}ぱいずり{CTRL_0000}てこき{CTRL_0000}あしこき{CTRL_0000}まんぐり	あり
zh_txt_652fd524_0000A2_0001	txt_652fd524_0000A2_0001	message	msg/wifi/rule_msg.msg	0xA2	1	82 a0 82 e8	あり			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	1	　じぶんルール{CTRL_0000}　メンバーせってい{CTRL_0000}　けってい{CTRL_0000}　レベルこてい　　：{CTRL_0000}　そうび・しのび札：{CTRL_0000}　きんじゅつしよう：{CTRL_0000}　コマンドじかん　：{CTRL_0000}{CTRL_0103}{CTRL_0002}なし	なし
zh_txt_652fd524_0000B0_0002	txt_652fd524_0000B0_0002	message	msg/wifi/rule_msg.msg	0xB0	2	82 c8 82 b5	なし			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	2	あり	２０
zh_txt_652fd524_0000BE_0003	txt_652fd524_0000BE_0003	message	msg/wifi/rule_msg.msg	0xBE	3	82 51 82 4f	２０			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	3	なし	４０
zh_txt_652fd524_0000CC_0004	txt_652fd524_0000CC_0004	message	msg/wifi/rule_msg.msg	0xCC	4	82 53 82 4f	４０			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	4	２０	６０
zh_txt_652fd524_0000DA_0005	txt_652fd524_0000DA_0005	message	msg/wifi/rule_msg.msg	0xDA	5	82 55 82 4f	６０			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	5	４０	なし
zh_txt_652fd524_0000E8_0006	txt_652fd524_0000E8_0006	message	msg/wifi/rule_msg.msg	0xE8	6	82 c8 82 b5	なし			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	6	６０	１５
zh_txt_652fd524_0000F6_0007	txt_652fd524_0000F6_0007	message	msg/wifi/rule_msg.msg	0xF6	7	82 50 82 54	１５			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	7	なし	３０
zh_txt_652fd524_000104_0008	txt_652fd524_000104_0008	message	msg/wifi/rule_msg.msg	0x104	8	82 52 82 4f	３０			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	4	8	１５	ふさんか
zh_txt_652fd524_000112_0009	txt_652fd524_000112_0009	message	msg/wifi/rule_msg.msg	0x112	9	82 d3 82 b3 82 f1 82 a9	ふさんか			todo_candidate_boundary	unknown	yes		candidate dump; confirm boundary/control codes before baseline freeze	8	9	３０	さんか　{CTRL_0103}{CTRL_0000}{CTRL_0000}　メンバー{CTRL_0000}　せってい
