id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_03b44ced_00001A_0000	txt_03b44ced_00001A_0000	message	msg/eiga/078.m	0x1A	0	81 75 82 e2 82 c1 82 d9 81 5b 81 49 81 40 82 a6 82 a2 82 aa 82 be 82 c1 82 c4 82 ce 82 e6 81 49 81 49 81 76 03 00	「やっほー！　えいがだってばよ！！」			pending_translation	unknown	no			38	0	「・・・うん」	「ナルト！　あんた　はしゃぎすぎ！」
zh_txt_03b44ced_000054_0001	txt_03b44ced_000054_0001	message	msg/eiga/078.m	0x54	1	81 75 83 69 83 8b 83 67 81 49 81 40 82 a0 82 f1 82 bd 81 40 82 cd 82 b5 82 e1 82 ac 82 b7 82 ac 81 49 81 76 03 00	「ナルト！　あんた　はしゃぎすぎ！」			pending_translation	unknown	no			38	1	「やっほー！　えいがだってばよ！！」	「おーおー・・・　はしゃいどるのォ」
zh_txt_03b44ced_000098_0002	txt_03b44ced_000098_0002	message	msg/eiga/078.m	0x98	2	81 75 82 a8 81 5b 82 a8 81 5b 81 45 81 45 81 45 81 40 82 cd 82 b5 82 e1 82 a2 82 c7 82 e9 82 cc 83 48 81 76 03 00	「おーおー・・・　はしゃいどるのォ」			pending_translation	unknown	no			38	2	「ナルト！　あんた　はしゃぎすぎ！」	「さいきん　任務（にんむ）に　おわれてたから{CTRL_0001}のんびりできて　うれしいんだろ」
zh_txt_03b44ced_0000D2_0003	txt_03b44ced_0000D2_0003	message	msg/eiga/078.m	0xD2	3	81 75 82 b3 82 a2 82 ab 82 f1 81 40 94 43 96 b1 81 69 82 c9 82 f1 82 de 81 6a 82 c9 81 40 82 a8 82 ed 82 ea 82 c4 82 bd 82 a9 82 e7 01 00 82 cc 82 f1 82 d1 82 e8 82 c5 82 ab 82 c4 81 40 82 a4 82 ea 82 b5 82 a2 82 f1 82 be 82 eb 81 76 03 00	「さいきん　任務（にんむ）に　おわれてたから{CTRL_0001}のんびりできて　うれしいんだろ」		CTRL_0001	pending_translation	unknown	no			80	3	「おーおー・・・　はしゃいどるのォ」	「しかし　おたがい　弟子（でし）には　くろうするね」
zh_txt_03b44ced_000130_0004	txt_03b44ced_000130_0004	message	msg/eiga/078.m	0x130	4	81 75 82 b5 82 a9 82 b5 81 40 82 a8 82 bd 82 aa 82 a2 81 40 92 ed 8e 71 81 69 82 c5 82 b5 81 6a 82 c9 82 cd 81 40 82 ad 82 eb 82 a4 82 b7 82 e9 82 cb 81 76 03 00	「しかし　おたがい　弟子（でし）には　くろうするね」			pending_translation	unknown	no			54	4	「さいきん　任務（にんむ）に　おわれてたから{CTRL_0001}のんびりできて　うれしいんだろ」	「サクラは　まだ　あたまも　いいし　ききわけも　いいが{CTRL_0001}ワシんところは　アレ　だからな・・・」
zh_txt_03b44ced_00017A_0005	txt_03b44ced_00017A_0005	message	msg/eiga/078.m	0x17A	5	81 75 83 54 83 4e 83 89 82 cd 81 40 82 dc 82 be 81 40 82 a0 82 bd 82 dc 82 e0 81 40 82 a2 82 a2 82 b5 81 40 82 ab 82 ab 82 ed 82 af 82 e0 81 40 82 a2 82 a2 82 aa 01 00 83 8f 83 56 82 f1 82 c6 82 b1 82 eb 82 cd 81 40 83 41 83 8c 81 40 82 be 82 a9 82 e7 82 c8 81 45 81 45 81 45 81 76 03 00	「サクラは　まだ　あたまも　いいし　ききわけも　いいが{CTRL_0001}ワシんところは　アレ　だからな・・・」		CTRL_0001	pending_translation	unknown	no			96	5	「しかし　おたがい　弟子（でし）には　くろうするね」	「サクラちゃん！　はやく　くるってばよ！！」
zh_txt_03b44ced_0001F8_0006	txt_03b44ced_0001F8_0006	message	msg/eiga/078.m	0x1F8	6	81 75 83 54 83 4e 83 89 82 bf 82 e1 82 f1 81 49 81 40 82 cd 82 e2 82 ad 81 40 82 ad 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 49 81 76 03 00	「サクラちゃん！　はやく　くるってばよ！！」			pending_translation	unknown	no			46	6	「サクラは　まだ　あたまも　いいし　ききわけも　いいが{CTRL_0001}ワシんところは　アレ　だからな・・・」	「わかった！　わかったから{CTRL_0001}おっきな　こえで　よばないで！！　はずかしい！」
zh_txt_03b44ced_00023A_0007	txt_03b44ced_00023A_0007	message	msg/eiga/078.m	0x23A	7	81 75 82 ed 82 a9 82 c1 82 bd 81 49 81 40 82 ed 82 a9 82 c1 82 bd 82 a9 82 e7 01 00 82 a8 82 c1 82 ab 82 c8 81 40 82 b1 82 a6 82 c5 81 40 82 e6 82 ce 82 c8 82 a2 82 c5 81 49 81 49 81 40 82 cd 82 b8 82 a9 82 b5 82 a2 81 49 81 76 03 00	「わかった！　わかったから{CTRL_0001}おっきな　こえで　よばないで！！　はずかしい！」		CTRL_0001	pending_translation	unknown	no			78	7	「サクラちゃん！　はやく　くるってばよ！！」	「・・・てまが　かかるわい」
zh_txt_03b44ced_0002A6_0008	txt_03b44ced_0002A6_0008	message	msg/eiga/078.m	0x2A6	8	81 75 81 45 81 45 81 45 82 c4 82 dc 82 aa 81 40 82 a9 82 a9 82 e9 82 ed 82 a2 81 76 03 00	「・・・てまが　かかるわい」			pending_translation	unknown	no			30	8	「わかった！　わかったから{CTRL_0001}おっきな　こえで　よばないで！！　はずかしい！」	「もんく　いいながらも{CTRL_0001}なかなか　たのしそうな　かおしてるよ　あんた」
zh_txt_03b44ced_0002D8_0009	txt_03b44ced_0002D8_0009	message	msg/eiga/078.m	0x2D8	9	81 75 82 e0 82 f1 82 ad 81 40 82 a2 82 a2 82 c8 82 aa 82 e7 82 e0 01 00 82 c8 82 a9 82 c8 82 a9 81 40 82 bd 82 cc 82 b5 82 bb 82 a4 82 c8 81 40 82 a9 82 a8 82 b5 82 c4 82 e9 82 e6 81 40 82 a0 82 f1 82 bd 81 76 03 00	「もんく　いいながらも{CTRL_0001}なかなか　たのしそうな　かおしてるよ　あんた」		CTRL_0001	pending_translation	unknown	no			72	9	「・・・てまが　かかるわい」	「あー！！　たのしかった！！」
