id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_8cbb92b9_00001A_0000	txt_8cbb92b9_00001A_0000	message	msg/fld/evt/027.m	0x1A	0	81 75 82 c8 82 f1 82 be 81 40 82 b1 82 b1 81 48 01 00 82 dc 82 c1 82 ad 82 e7 82 c5 81 40 82 c8 82 c9 82 e0 81 40 82 dd 82 a6 82 c8 82 a2 82 c1 82 c4 82 ce 82 e6 81 49 81 49 81 76 03 00	「なんだ　ここ？{CTRL_0001}まっくらで　なにも　みえないってばよ！！」		CTRL_0001	pending_translation	unknown	yes			62	0	ヒナタが　なかまに　なった！	「ナ・・・　ナルトくん　わたしの　白眼を　つかえば{CTRL_0001}みえるように　なる・・・　かも」
zh_txt_8cbb92b9_00006E_0001	txt_8cbb92b9_00006E_0001	message	msg/fld/evt/027.m	0x6E	1	81 75 83 69 81 45 81 45 81 45 81 40 83 69 83 8b 83 67 82 ad 82 f1 81 40 82 ed 82 bd 82 b5 82 cc 81 40 94 92 8a e1 82 f0 81 40 82 c2 82 a9 82 a6 82 ce 01 00 82 dd 82 a6 82 e9 82 e6 82 a4 82 c9 81 40 82 c8 82 e9 81 45 81 45 81 45 81 40 82 a9 82 e0 81 76 03 00	「ナ・・・　ナルトくん　わたしの　白眼を　つかえば{CTRL_0001}みえるように　なる・・・　かも」		CTRL_0001	pending_translation	unknown	yes			86	1	「なんだ　ここ？{CTRL_0001}まっくらで　なにも　みえないってばよ！！」	「なるほど　ヒナタ！{CTRL_0001}それは　ナイス　アイディアだってばよ！！」
zh_txt_8cbb92b9_0000DA_0002	txt_8cbb92b9_0000DA_0002	message	msg/fld/evt/027.m	0xDA	2	81 75 82 c8 82 e9 82 d9 82 c7 81 40 83 71 83 69 83 5e 81 49 01 00 82 bb 82 ea 82 cd 81 40 83 69 83 43 83 58 81 40 83 41 83 43 83 66 83 42 83 41 82 be 82 c1 82 c4 82 ce 82 e6 81 49 81 49 81 76 03 00	「なるほど　ヒナタ！{CTRL_0001}それは　ナイス　アイディアだってばよ！！」		CTRL_0001	pending_translation	unknown	yes			66	2	「ナ・・・　ナルトくん　わたしの　白眼を　つかえば{CTRL_0001}みえるように　なる・・・　かも」	「あっ　あの・・・{CTRL_0001}さ・・・　さっそく　やってみる　・・・ね」
zh_txt_8cbb92b9_000132_0003	txt_8cbb92b9_000132_0003	message	msg/fld/evt/027.m	0x132	3	81 75 82 a0 82 c1 81 40 82 a0 82 cc 81 45 81 45 81 45 01 00 82 b3 81 45 81 45 81 45 81 40 82 b3 82 c1 82 bb 82 ad 81 40 82 e2 82 c1 82 c4 82 dd 82 e9 81 40 81 45 81 45 81 45 82 cb 81 76 03 00	「あっ　あの・・・{CTRL_0001}さ・・・　さっそく　やってみる　・・・ね」		CTRL_0001	pending_translation	unknown	yes			64	3	「なるほど　ヒナタ！{CTRL_0001}それは　ナイス　アイディアだってばよ！！」	「み・・・　みえたよ　ナルトくん」
zh_txt_8cbb92b9_000188_0004	txt_8cbb92b9_000188_0004	message	msg/fld/evt/027.m	0x188	4	81 75 82 dd 81 45 81 45 81 45 81 40 82 dd 82 a6 82 bd 82 e6 81 40 83 69 83 8b 83 67 82 ad 82 f1 81 76 03 00	「み・・・　みえたよ　ナルトくん」			pending_translation	unknown	yes			36	4	「あっ　あの・・・{CTRL_0001}さ・・・　さっそく　やってみる　・・・ね」	「これで　さきに　すすめる　・・・ね」
zh_txt_8cbb92b9_0001BA_0005	txt_8cbb92b9_0001BA_0005	message	msg/fld/evt/027.m	0x1BA	5	81 75 82 b1 82 ea 82 c5 81 40 82 b3 82 ab 82 c9 81 40 82 b7 82 b7 82 df 82 e9 81 40 81 45 81 45 81 45 82 cb 81 76 03 00	「これで　さきに　すすめる　・・・ね」			pending_translation	unknown	yes			40	5	「み・・・　みえたよ　ナルトくん」	「これからも　たよりに　してるってばよ！」
zh_txt_8cbb92b9_0001F8_0006	txt_8cbb92b9_0001F8_0006	message	msg/fld/evt/027.m	0x1F8	6	81 75 82 b1 82 ea 82 a9 82 e7 82 e0 81 40 82 bd 82 e6 82 e8 82 c9 81 40 82 b5 82 c4 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「これからも　たよりに　してるってばよ！」			pending_translation	unknown	yes			44	6	「これで　さきに　すすめる　・・・ね」	「ごっ・・・　
zh_txt_8cbb92b9_00023A_0007	txt_8cbb92b9_00023A_0007	message	msg/fld/evt/027.m	0x23A	7	81 75 82 b2 82 c1 81 45 81 45 81 45 81 40	「ごっ・・・　			pending_translation	unknown	yes			14	7	「これからも　たよりに　してるってばよ！」	ごめんなさい{CTRL_0001}もっ・・・　もういちど・・・」
zh_txt_8cbb92b9_000252_0008	txt_8cbb92b9_000252_0008	message	msg/fld/evt/027.m	0x252	8	82 b2 82 df 82 f1 82 c8 82 b3 82 a2 01 00 82 e0 82 c1 81 45 81 45 81 45 81 40 82 e0 82 a4 82 a2 82 bf 82 c7 81 45 81 45 81 45 81 76 03 00	ごめんなさい{CTRL_0001}もっ・・・　もういちど・・・」		CTRL_0001	pending_translation	unknown	yes			46	8	「ごっ・・・　	「がんばれってばよ！　ヒナタ！！」
zh_txt_8cbb92b9_000296_0009	txt_8cbb92b9_000296_0009	message	msg/fld/evt/027.m	0x296	9	81 75 82 aa 82 f1 82 ce 82 ea 82 c1 82 c4 82 ce 82 e6 81 49 81 40 83 71 83 69 83 5e 81 49 81 49 81 76 03 00	「がんばれってばよ！　ヒナタ！！」			pending_translation	unknown	yes			36	9	ごめんなさい{CTRL_0001}もっ・・・　もういちど・・・」	「できる！　ヒナタなら　できる！！{CTRL_0001}がんばれ！！」
