id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_685ab715_00001A_0000	txt_685ab715_00001A_0000	message	msg/fld/evt/077.m	0x1A	0	81 75 82 b1 82 cc 81 40 82 c6 82 d1 82 e7 81 40 82 d1 82 ad 82 c6 82 e0 82 b5 82 c8 82 a2 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「この　とびら　びくともしないってばよ！」	这扇门纹丝不动啊！                 		translated_aligned	ok	yes			44	0	おとこ{CTRL_0001}おんな{CTRL_0000}なまえを　にゅうりょくしてください	「これじゃ　さきに　すすめないわ・・・」
zh_txt_685ab715_00005A_0001	txt_685ab715_00005A_0001	message	msg/fld/evt/077.m	0x5A	1	81 75 82 b1 82 ea 82 b6 82 e1 81 40 82 b3 82 ab 82 c9 81 40 82 b7 82 b7 82 df 82 c8 82 a2 82 ed 81 45 81 45 81 45 81 76 03 00	「これじゃ　さきに　すすめないわ・・・」	这样就没法前进了啊……         		translated_aligned	ok	yes			42	1	「この　とびら　びくともしないってばよ！」	「おい・・・　ゆかを　みてくれ」
zh_txt_685ab715_00009A_0002	txt_685ab715_00009A_0002	message	msg/fld/evt/077.m	0x9A	2	81 75 82 a8 82 a2 81 45 81 45 81 45 81 40 82 e4 82 a9 82 f0 81 40 82 dd 82 c4 82 ad 82 ea 81 76 03 00	「おい・・・　ゆかを　みてくれ」	喂……看看地板！          		translated_aligned	ok	yes			34	2	「これじゃ　さきに　すすめないわ・・・」	「・・・“３０”って　かいてあるってばよ！」
zh_txt_685ab715_0000D2_0003	txt_685ab715_0000D2_0003	message	msg/fld/evt/077.m	0xD2	3	81 75 81 45 81 45 81 45 81 67 82 52 82 4f 81 68 82 c1 82 c4 81 40 82 a9 82 a2 82 c4 82 a0 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「・・・“３０”って　かいてあるってばよ！」	……写着“30”啊！                    		translated_aligned	ok	yes			46	3	「おい・・・　ゆかを　みてくれ」	「これは　なにを　あらわして　いるのかしら？」
zh_txt_685ab715_000114_0004	txt_685ab715_000114_0004	message	msg/fld/evt/077.m	0x114	4	81 75 82 b1 82 ea 82 cd 81 40 82 c8 82 c9 82 f0 81 40 82 a0 82 e7 82 ed 82 b5 82 c4 81 40 82 a2 82 e9 82 cc 82 a9 82 b5 82 e7 81 48 81 76 03 00	「これは　なにを　あらわして　いるのかしら？」	这表示什么意思呢？                     		translated_aligned	ok	yes			48	4	「・・・“３０”って　かいてあるってばよ！」	「３０ぷん　ゆびいっぽんで　さかだちしろ」{CTRL_0001}「３０にん　ここにのれ」
zh_txt_685ab715_000148_0005	txt_685ab715_000148_0005	message	msg/fld/evt/077.m	0x148	5	81 75 82 52 82 4f 82 d5 82 f1 81 40 82 e4 82 d1 82 a2 82 c1 82 db 82 f1 82 c5 81 40 82 b3 82 a9 82 be 82 bf 82 b5 82 eb 81 76 01 00 81 75 82 52 82 4f 82 c9 82 f1 81 40 82 b1 82 b1 82 c9 82 cc 82 ea 81 76	「３０ぷん　ゆびいっぽんで　さかだちしろ」{CTRL_0001}「３０にん　ここにのれ」	“30分钟单指倒立！”{CTRL_0001}“30个人站上来！”           	CTRL_0001	translated_aligned	ok	yes			68	5	「これは　なにを　あらわして　いるのかしら？」	「わかりました！！」
zh_txt_685ab715_0001A2_0006	txt_685ab715_0001A2_0006	message	msg/fld/evt/077.m	0x1A2	6	81 75 82 ed 82 a9 82 e8 82 dc 82 b5 82 bd 81 49 81 49 81 76 03 00	「わかりました！！」	我明白了！！    		translated_aligned	ok	yes			22	6	「３０ぷん　ゆびいっぽんで　さかだちしろ」{CTRL_0001}「３０にん　ここにのれ」	「きっと　ここは　３０ぷん　ゆび　いっぽんで{CTRL_0001}さかだちすると　とびらが　ひらく　しかけ　なんです！」
zh_txt_685ab715_0001BA_0007	txt_685ab715_0001BA_0007	message	msg/fld/evt/077.m	0x1BA	7	81 75 82 ab 82 c1 82 c6 81 40 82 b1 82 b1 82 cd 81 40 82 52 82 4f 82 d5 82 f1 81 40 82 e4 82 d1 81 40 82 a2 82 c1 82 db 82 f1 82 c5 01 00 82 b3 82 a9 82 be 82 bf 82 b7 82 e9 82 c6 81 40 82 c6 82 d1 82 e7 82 aa 81 40 82 d0 82 e7 82 ad 81 40 82 b5 82 a9 82 af 81 40 82 c8 82 f1 82 c5 82 b7 81 49 81 76 03 00	「きっと　ここは　３０ぷん　ゆび　いっぽんで{CTRL_0001}さかだちすると　とびらが　ひらく　しかけ　なんです！」	这里一定是用一根手指倒立30分钟，{CTRL_0001}门就会打开的机关！                          	CTRL_0001	translated_aligned	ok	yes			102	7	「わかりました！！」	「そうと　わかれば　さっそく　やりましょう！{CTRL_0001}うおおおおおおおお！！！！」
zh_txt_685ab715_000222_0008	txt_685ab715_000222_0008	message	msg/fld/evt/077.m	0x222	8	81 75 82 bb 82 a4 82 c6 81 40 82 ed 82 a9 82 ea 82 ce 81 40 82 b3 82 c1 82 bb 82 ad 81 40 82 e2 82 e8 82 dc 82 b5 82 e5 82 a4 81 49 01 00 82 a4 82 a8 82 a8 82 a8 82 a8 82 a8 82 a8 82 a8 82 a8 81 49 81 49 81 49 81 49 81 76 03 00	「そうと　わかれば　さっそく　やりましょう！{CTRL_0001}うおおおおおおおお！！！！」	既然明白了，就马上做吧！{CTRL_0001}呜哦哦哦哦哦哦哦！！！！  	CTRL_0001	translated_aligned	tight	yes			76	8	「きっと　ここは　３０ぷん　ゆび　いっぽんで{CTRL_0001}さかだちすると　とびらが　ひらく　しかけ　なんです！」	「２９ふん・・・・・・」
zh_txt_685ab715_000284_0009	txt_685ab715_000284_0009	message	msg/fld/evt/077.m	0x284	9	81 75 82 51 82 58 82 d3 82 f1 81 45 81 45 81 45 81 45 81 45 81 45 81 76 03 00	「２９ふん・・・・・・」	29分……               		translated_aligned	ok	yes			26	9	「そうと　わかれば　さっそく　やりましょう！{CTRL_0001}うおおおおおおおお！！！！」	「３０・・・ぷん！」
