id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_d53c9309_00001A_0000	txt_d53c9309_00001A_0000	message	msg/eiga/075.m	0x1A	0	81 75 82 af 82 c1 82 b1 82 a4 81 40 82 b1 82 cc 82 a6 82 a2 82 aa 81 40 82 a8 82 e0 82 b5 82 eb 82 a2 82 ed 82 cb 81 76 03 00	「けっこう　このえいが　おもしろいわね」	「这电影还挺有意思呢」         		translated_aligned	ok	yes			42	0	「あははは！　あいつらしい」	「うんうん・・・・・・{CTRL_0101}<{CTRL_8200}{CTRL_82C1}{CTRL_81C4}@
zh_txt_d53c9309_000058_0001	txt_d53c9309_000058_0001	message	msg/eiga/075.m	0x58	1	81 75 82 a4 82 f1 82 a4 82 f1 81 45 81 45 81 45 81 45 81 45 81 45 01 01 3c 00 82 c1 82 c4 81 40	「うんうん・・・・・・{CTRL_0101}<{CTRL_8200}{CTRL_82C1}{CTRL_81C4}@	「嗯嗯……{CTRL_0101}{CTRL_8200}{CTRL_82C1}{CTRL_81C4}         	CTRL_0101 CTRL_8200 CTRL_82C1 CTRL_81C4	translated_aligned	ok	yes			32	1	「けっこう　このえいが　おもしろいわね」	あああ！！！！」
zh_txt_d53c9309_000084_0002	txt_d53c9309_000084_0002	message	msg/eiga/075.m	0x84	2	82 a0 82 a0 82 a0 81 49 81 49 81 49 81 49 81 76 03 00	あああ！！！！」	啊！！」      		translated_aligned	ok	yes			18	2	「うんうん・・・・・・{CTRL_0101}<{CTRL_8200}{CTRL_82C1}{CTRL_81C4}@	「な　なんだ？　どうしたチョウジ」
zh_txt_d53c9309_0000AA_0003	txt_d53c9309_0000AA_0003	message	msg/eiga/075.m	0xAA	3	81 75 82 c8 81 40 82 c8 82 f1 82 be 81 48 81 40 82 c7 82 a4 82 b5 82 bd 83 60 83 87 83 45 83 57 81 76 03 00	「な　なんだ？　どうしたチョウジ」	「怎、怎么了？丁次」      		translated_aligned	ok	yes			36	3	あああ！！！！」	「お　お　お・・・」
zh_txt_d53c9309_0000E2_0004	txt_d53c9309_0000E2_0004	message	msg/eiga/075.m	0xE2	4	81 75 82 a8 81 40 82 a8 81 40 82 a8 81 45 81 45 81 45 81 76 03 00	「お　お　お・・・」	「哦哦哦……」 		translated_aligned	tight	yes			22	4	「な　なんだ？　どうしたチョウジ」	「お？」
zh_txt_d53c9309_00010C_0005	txt_d53c9309_00010C_0005	message	msg/eiga/075.m	0x10C	5	81 75 82 a8 81 48 81 76 03 00	「お？」	哦？    		translated_aligned	ok	yes			10	5	「お　お　お・・・」	「おかしが　なくなった・・・！！{CTRL_0001}だれだ　ぬすんだのは！！」
zh_txt_d53c9309_00012A_0006	txt_d53c9309_00012A_0006	message	msg/eiga/075.m	0x12A	6	81 75 82 a8 82 a9 82 b5 82 aa 81 40 82 c8 82 ad 82 c8 82 c1 82 bd 81 45 81 45 81 45 81 49 81 49 01 00 82 be 82 ea 82 be 81 40 82 ca 82 b7 82 f1 82 be 82 cc 82 cd 81 49 81 49 81 76 03 00	「おかしが　なくなった・・・！！{CTRL_0001}だれだ　ぬすんだのは！！」	「零食没了……！！{CTRL_0001}谁偷的！！」               	CTRL_0001	translated_aligned	ok	yes			62	6	「お？」	「いや　おまえが　ひとりで{CTRL_0001}ぜんぶ　くっちまった　だけだろ・・・」
zh_txt_d53c9309_00017C_0007	txt_d53c9309_00017C_0007	message	msg/eiga/075.m	0x17C	7	81 75 82 a2 82 e2 81 40 82 a8 82 dc 82 a6 82 aa 81 40 82 d0 82 c6 82 e8 82 c5 01 00 82 ba 82 f1 82 d4 81 40 82 ad 82 c1 82 bf 82 dc 82 c1 82 bd 81 40 82 be 82 af 82 be 82 eb 81 45 81 45 81 45 81 76 03 00	「いや　おまえが　ひとりで{CTRL_0001}ぜんぶ　くっちまった　だけだろ・・・」	「不是你自己{CTRL_0001}全吃光了嘛……」                        	CTRL_0001	translated_aligned	ok	yes			68	7	「おかしが　なくなった・・・！！{CTRL_0001}だれだ　ぬすんだのは！！」	「なんだ　そんなこと・・・{CTRL_0001}もう　びっくりするじゃなーい」
zh_txt_d53c9309_0001D4_0008	txt_d53c9309_0001D4_0008	message	msg/eiga/075.m	0x1D4	8	81 75 82 c8 82 f1 82 be 81 40 82 bb 82 f1 82 c8 82 b1 82 c6 81 45 81 45 81 45 01 00 82 e0 82 a4 81 40 82 d1 82 c1 82 ad 82 e8 82 b7 82 e9 82 b6 82 e1 82 c8 81 5b 82 a2 81 76 03 00	「なんだ　そんなこと・・・{CTRL_0001}もう　びっくりするじゃなーい」	「什么嘛，就这……{CTRL_0001}真是吓我一跳」          	CTRL_0001	translated_aligned	ok	yes			60	8	「いや　おまえが　ひとりで{CTRL_0001}ぜんぶ　くっちまった　だけだろ・・・」	「えいがに　おかしが　ないなんて{CTRL_0001}えいがを　みる　いみが　ないよ・・・」
zh_txt_d53c9309_00022E_0009	txt_d53c9309_00022E_0009	message	msg/eiga/075.m	0x22E	9	81 75 82 a6 82 a2 82 aa 82 c9 81 40 82 a8 82 a9 82 b5 82 aa 81 40 82 c8 82 a2 82 c8 82 f1 82 c4 01 00 82 a6 82 a2 82 aa 82 f0 81 40 82 dd 82 e9 81 40 82 a2 82 dd 82 aa 81 40 82 c8 82 a2 82 e6 81 45 81 45 81 45 81 76 03 00	「えいがに　おかしが　ないなんて{CTRL_0001}えいがを　みる　いみが　ないよ・・・」	「看电影没零食{CTRL_0001}就没意义了……」                           	CTRL_0001	translated_aligned	ok	yes			74	9	「なんだ　そんなこと・・・{CTRL_0001}もう　びっくりするじゃなーい」	「いや　なんかそれ　まちがってるぞ　チョウジ」
