id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_55a9d4e5_000010_0000	txt_55a9d4e5_000010_0000	message	msg/fld/evt/018.m	0x10	0	40 00 00 00 02 02 00 00 40 00 81 75 82 c7 82 a4 82 e2 82 e7 81 40 82 a8 82 bf 82 c2 82 a2 82 bd 81 40 82 e6 82 a4 82 be 82 c8 81 45 81 45 81 45 81 76 03 00	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uどうやら　おちついた　ようだな・・・」	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}u看来安静下来了……」          	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	52	0	`{CTRL_8200}{CTRL_01F0}{CTRL_8200}{CTRL_82C4}{CTRL_81C9}@いれた！	「いくら　わたしの　四肢操身の術（ししそうしんのじゅつ）{CTRL_0001}でも　おおきなものを　あやつるには」
zh_txt_55a9d4e5_000046_0001	txt_55a9d4e5_000046_0001	message	msg/fld/evt/018.m	0x46	1	81 75 82 a2 82 ad 82 e7 81 40 82 ed 82 bd 82 b5 82 cc 81 40 8e 6c 8e 88 91 80 90 67 82 cc 8f 70 81 69 82 b5 82 b5 82 bb 82 a4 82 b5 82 f1 82 cc 82 b6 82 e3 82 c2 81 6a 01 00 82 c5 82 e0 81 40 82 a8 82 a8 82 ab 82 c8 82 e0 82 cc 82 f0 81 40 82 a0 82 e2 82 c2 82 e9 82 c9 82 cd 81 76 03 00	「いくら　わたしの　四肢操身の術（ししそうしんのじゅつ）{CTRL_0001}でも　おおきなものを　あやつるには」	即使是我的四肢操身之术{CTRL_0001}要操纵大家伙也                                        	CTRL_0001	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	96	1	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uどうやら　おちついた　ようだな・・・」	「ぼうだいな　チャクラを　おくりこまねば　ならない」
zh_txt_55a9d4e5_0000A8_0002	txt_55a9d4e5_0000A8_0002	message	msg/fld/evt/018.m	0xA8	2	81 75 82 da 82 a4 82 be 82 a2 82 c8 81 40 83 60 83 83 83 4e 83 89 82 f0 81 40 82 a8 82 ad 82 e8 82 b1 82 dc 82 cb 82 ce 81 40 82 c8 82 e7 82 c8 82 a2 81 76 03 00	「ぼうだいな　チャクラを　おくりこまねば　ならない」	必须注入庞大的查克拉。                     		translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	54	2	「いくら　わたしの　四肢操身の術（ししそうしんのじゅつ）{CTRL_0001}でも　おおきなものを　あやつるには」	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uヒヒヒ・・・　わたしたちの　チャクラも{CTRL_0001}まいにち　わけあたえなければ　いけないほど」
zh_txt_55a9d4e5_0000E8_0003	txt_55a9d4e5_0000E8_0003	message	msg/fld/evt/018.m	0xE8	3	41 00 00 00 02 02 00 00 41 00 81 75 83 71 83 71 83 71 81 45 81 45 81 45 81 40 82 ed 82 bd 82 b5 82 bd 82 bf 82 cc 81 40 83 60 83 83 83 4e 83 89 82 e0 01 00 82 dc 82 a2 82 c9 82 bf 81 40 82 ed 82 af 82 a0 82 bd 82 a6 82 c8 82 af 82 ea 82 ce 81 40 82 a2 82 af 82 c8 82 a2 82 d9 82 c7 81 76 03 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uヒヒヒ・・・　わたしたちの　チャクラも{CTRL_0001}まいにち　わけあたえなければ　いけないほど」	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}u呵呵……我们的查克拉{CTRL_0001}每天都得分给它，                              	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	98	3	「ぼうだいな　チャクラを　おくりこまねば　ならない」	「霊獣（れいじゅう）の　チカラは{CTRL_0001}きょうだい　ですからね」
zh_txt_55a9d4e5_00014C_0004	txt_55a9d4e5_00014C_0004	message	msg/fld/evt/018.m	0x14C	4	81 75 97 ec 8f 62 81 69 82 ea 82 a2 82 b6 82 e3 82 a4 81 6a 82 cc 81 40 83 60 83 4a 83 89 82 cd 01 00 82 ab 82 e5 82 a4 82 be 82 a2 81 40 82 c5 82 b7 82 a9 82 e7 82 cb 81 76 03 00	「霊獣（れいじゅう）の　チカラは{CTRL_0001}きょうだい　ですからね」	灵兽的力量{CTRL_0001}很强大嘛。                            	CTRL_0001	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	60	4	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uヒヒヒ・・・　わたしたちの　チャクラも{CTRL_0001}まいにち　わけあたえなければ　いけないほど」	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uところで　やつらが　{CTRL_0103}{CTRL_0002}２まいめ{CTRL_0103}{CTRL_0000}の　かがみを{CTRL_0001}手にいれた　ようだな・・・」
zh_txt_55a9d4e5_000194_0005	txt_55a9d4e5_000194_0005	message	msg/fld/evt/018.m	0x194	5	40 00 00 00 02 02 00 00 40 00 81 75 82 c6 82 b1 82 eb 82 c5 81 40 82 e2 82 c2 82 e7 82 aa 81 40 03 01 02 00 82 51 82 dc 82 a2 82 df 03 01 00 00 82 cc 81 40 82 a9 82 aa 82 dd 82 f0 01 00 8e e8 82 c9 82 a2 82 ea 82 bd 81 40 82 e6 82 a4 82 be 82 c8 81 45 81 45 81 45 81 76 03 00	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uところで　やつらが　{CTRL_0103}{CTRL_0002}２まいめ{CTRL_0103}{CTRL_0000}の　かがみを{CTRL_0001}手にいれた　ようだな・・・」	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}u他们似乎把{CTRL_0103}{CTRL_0002}第二面{CTRL_0103}{CTRL_0000}镜子{CTRL_0001}也弄到手了……」                	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	92	5	「霊獣（れいじゅう）の　チカラは{CTRL_0001}きょうだい　ですからね」	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}uガハハ！　あのていどの　やつらから　なら{CTRL_0001}いつでも　かがみを　うばえます！」
zh_txt_55a9d4e5_0001FA_0006	txt_55a9d4e5_0001FA_0006	message	msg/fld/evt/018.m	0x1FA	6	42 00 02 00 02 02 00 00 42 00 81 75 83 4b 83 6e 83 6e 81 49 81 40 82 a0 82 cc 82 c4 82 a2 82 c7 82 cc 81 40 82 e2 82 c2 82 e7 82 a9 82 e7 81 40 82 c8 82 e7 01 00 82 a2 82 c2 82 c5 82 e0 81 40 82 a9 82 aa 82 dd 82 f0 81 40 82 a4 82 ce 82 a6 82 dc 82 b7 81 49 81 76 03 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}uガハハ！　あのていどの　やつらから　なら{CTRL_0001}いつでも　かがみを　うばえます！」	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}u嘎哈哈！那种家伙{CTRL_0001}随时都能抢回镜子！                         	CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	90	6	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uところで　やつらが　{CTRL_0103}{CTRL_0002}２まいめ{CTRL_0103}{CTRL_0000}の　かがみを{CTRL_0001}手にいれた　ようだな・・・」	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uしかし　ねんには　ねんを　いれて　こちらで{CTRL_0001}さきに　かがみを　かくほするのが　とくさく・・・」
zh_txt_55a9d4e5_00025E_0007	txt_55a9d4e5_00025E_0007	message	msg/fld/evt/018.m	0x25E	7	41 00 00 00 02 02 00 00 41 00 81 75 82 b5 82 a9 82 b5 81 40 82 cb 82 f1 82 c9 82 cd 81 40 82 cb 82 f1 82 f0 81 40 82 a2 82 ea 82 c4 81 40 82 b1 82 bf 82 e7 82 c5 01 00 82 b3 82 ab 82 c9 81 40 82 a9 82 aa 82 dd 82 f0 81 40 82 a9 82 ad 82 d9 82 b7 82 e9 82 cc 82 aa 81 40 82 c6 82 ad 82 b3 82 ad 81 45 81 45 81 45 81 76 03 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uしかし　ねんには　ねんを　いれて　こちらで{CTRL_0001}さきに　かがみを　かくほするのが　とくさく・・・」	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}u不过慎重起见{CTRL_0001}还是我们先确保镜子为上策……」                               	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100 CTRL_0001	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	108	7	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}uガハハ！　あのていどの　やつらから　なら{CTRL_0001}いつでも　かがみを　うばえます！」	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}u３まいめの　かがみの　ばしょは　わかったのか？」
zh_txt_55a9d4e5_0002D6_0008	txt_55a9d4e5_0002D6_0008	message	msg/fld/evt/018.m	0x2D6	8	40 00 00 00 02 02 00 00 40 00 81 75 82 52 82 dc 82 a2 82 df 82 cc 81 40 82 a9 82 aa 82 dd 82 cc 81 40 82 ce 82 b5 82 e5 82 cd 81 40 82 ed 82 a9 82 c1 82 bd 82 cc 82 a9 81 48 81 76 03 00	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}u３まいめの　かがみの　ばしょは　わかったのか？」	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}u第三面镜子的位置查到了吗？」        	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4000 CTRL_8100	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	62	8	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uしかし　ねんには　ねんを　いれて　こちらで{CTRL_0001}さきに　かがみを　かくほするのが　とくさく・・・」	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uはい　けんとうは　ついています」
zh_txt_55a9d4e5_00031E_0009	txt_55a9d4e5_00031E_0009	message	msg/fld/evt/018.m	0x31E	9	41 00 00 00 02 02 00 00 41 00 81 75 82 cd 82 a2 81 40 82 af 82 f1 82 c6 82 a4 82 cd 81 40 82 c2 82 a2 82 c4 82 a2 82 dc 82 b7 81 76 03 00	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}uはい　けんとうは　ついています」	A{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4100}{CTRL_8100}u是，已有眉目。             	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4100 CTRL_8100	translated_aligned	ok	yes	主线验收修复：重译 worker 占位/错译行，保留控制符并按 source_byte_len 字节对齐。	candidate dump; confirm boundary/control codes before baseline freeze	46	9	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}u３まいめの　かがみの　ばしょは　わかったのか？」	@{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4000}{CTRL_8100}uまた　ヤツらに　じゃまを　されたら{CTRL_0001}どうするつもりだ」
