id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_b17cd827_00001A_0000	txt_b17cd827_00001A_0000	message	msg/eiga/054.m	0x1A	0	81 75 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 81 45 81 45 81 45 81 45 81 45 81 45 81 76 03 00	「バリバリバリバリバリバリ・・・・・・」	「咔嚓咔嚓咔嚓咔嚓……」      		translated_aligned	ok	yes			42	0	（フフ・・・・・・　うれしいな・・・）	「バリバリバリバリバリバリ・・・・・・」
zh_txt_b17cd827_000046_0001	txt_b17cd827_000046_0001	message	msg/eiga/054.m	0x46	1	81 75 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 81 45 81 45 81 45 81 45 81 45 81 45 81 76 03 00	「バリバリバリバリバリバリ・・・・・・」	「咔嚓咔嚓咔嚓咔嚓……」      		translated_aligned	ok	yes			42	1	「バリバリバリバリバリバリ・・・・・・」	「・・・・・・なあ　チョウジ」
zh_txt_b17cd827_000084_0002	txt_b17cd827_000084_0002	message	msg/eiga/054.m	0x84	2	81 75 81 45 81 45 81 45 81 45 81 45 81 45 82 c8 82 a0 81 40 83 60 83 87 83 45 83 57 81 76 03 00	「・・・・・・なあ　チョウジ」	「……喂，丁次」        		translated_aligned	ok	yes			32	2	「バリバリバリバリバリバリ・・・・・・」	「なぁに？　キバ{CTRL_0001}バリバリバリバリバリ・・・・・・」
zh_txt_b17cd827_0000B8_0003	txt_b17cd827_0000B8_0003	message	msg/eiga/054.m	0xB8	3	81 75 82 c8 82 9f 82 c9 81 48 81 40 83 4c 83 6f 01 00 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 81 45 81 45 81 45 81 45 81 45 81 45 81 76 03 00	「なぁに？　キバ{CTRL_0001}バリバリバリバリバリ・・・・・・」	「什么事？牙{CTRL_0001}咔嚓咔嚓咔嚓……」       	CTRL_0001	translated_aligned	ok	yes			54	3	「・・・・・・なあ　チョウジ」	「おまえさ　そんな　かみごたえの　ないもん{CTRL_0001}ずっと　くってて　あきないのか？」
zh_txt_b17cd827_000102_0004	txt_b17cd827_000102_0004	message	msg/eiga/054.m	0x102	4	81 75 82 a8 82 dc 82 a6 82 b3 81 40 82 bb 82 f1 82 c8 81 40 82 a9 82 dd 82 b2 82 bd 82 a6 82 cc 81 40 82 c8 82 a2 82 e0 82 f1 01 00 82 b8 82 c1 82 c6 81 40 82 ad 82 c1 82 c4 82 c4 81 40 82 a0 82 ab 82 c8 82 a2 82 cc 82 a9 81 48 81 76 03 00	「おまえさ　そんな　かみごたえの　ないもん{CTRL_0001}ずっと　くってて　あきないのか？」	「你啊，这种没嚼劲的东西{CTRL_0001}一直吃不腻吗？」                  	CTRL_0001	translated_aligned	ok	yes			80	4	「なぁに？　キバ{CTRL_0001}バリバリバリバリバリ・・・・・・」	「ボクは　あきないよ　それに{CTRL_0001}ほら　かたいものも　あるよ」
zh_txt_b17cd827_000166_0005	txt_b17cd827_000166_0005	message	msg/eiga/054.m	0x166	5	81 75 83 7b 83 4e 82 cd 81 40 82 a0 82 ab 82 c8 82 a2 82 e6 81 40 82 bb 82 ea 82 c9 01 00 82 d9 82 e7 81 40 82 a9 82 bd 82 a2 82 e0 82 cc 82 e0 81 40 82 a0 82 e9 82 e6 81 76 03 00	「ボクは　あきないよ　それに{CTRL_0001}ほら　かたいものも　あるよ」	「我不会腻啊，而且{CTRL_0001}你看，也有硬的哦」    	CTRL_0001	translated_aligned	tight	yes			60	5	「おまえさ　そんな　かみごたえの　ないもん{CTRL_0001}ずっと　くってて　あきないのか？」	「お！　ビーフジャーキーじゃねぇか！{CTRL_0001}オレ　それ　だいすきなんだよ！」
zh_txt_b17cd827_0001B6_0006	txt_b17cd827_0001B6_0006	message	msg/eiga/054.m	0x1B6	6	81 75 82 a8 81 49 81 40 83 72 81 5b 83 74 83 57 83 83 81 5b 83 4c 81 5b 82 b6 82 e1 82 cb 82 a5 82 a9 81 49 01 00 83 49 83 8c 81 40 82 bb 82 ea 81 40 82 be 82 a2 82 b7 82 ab 82 c8 82 f1 82 be 82 e6 81 49 81 76 03 00	「お！　ビーフジャーキーじゃねぇか！{CTRL_0001}オレ　それ　だいすきなんだよ！」	「哦！这不是牛肉干吗！{CTRL_0001}我最喜欢这个了！」          	CTRL_0001	translated_aligned	ok	yes			72	6	「ボクは　あきないよ　それに{CTRL_0001}ほら　かたいものも　あるよ」	「バリバリバリバリ・・・・・・{CTRL_0001}じゃ　すこし　あげるよ　はい」
zh_txt_b17cd827_000212_0007	txt_b17cd827_000212_0007	message	msg/eiga/054.m	0x212	7	81 75 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 81 45 81 45 81 45 81 45 81 45 81 45 01 00 82 b6 82 e1 81 40 82 b7 82 b1 82 b5 81 40 82 a0 82 b0 82 e9 82 e6 81 40 82 cd 82 a2 81 76 03 00	「バリバリバリバリ・・・・・・{CTRL_0001}じゃ　すこし　あげるよ　はい」	「咔嚓咔嚓……{CTRL_0001}那给你一点，来」                 	CTRL_0001	translated_aligned	ok	yes			64	7	「お！　ビーフジャーキーじゃねぇか！{CTRL_0001}オレ　それ　だいすきなんだよ！」	「ヒャッホー！{CTRL_0001}チョウジ　ありがとよ！」
zh_txt_b17cd827_000266_0008	txt_b17cd827_000266_0008	message	msg/eiga/054.m	0x266	8	81 75 83 71 83 83 83 62 83 7a 81 5b 81 49 01 00 83 60 83 87 83 45 83 57 81 40 82 a0 82 e8 82 aa 82 c6 82 e6 81 49 81 76 03 00	「ヒャッホー！{CTRL_0001}チョウジ　ありがとよ！」	「呀呼！{CTRL_0001}丁次，谢啦！」       	CTRL_0001	translated_aligned	ok	yes			42	8	「バリバリバリバリ・・・・・・{CTRL_0001}じゃ　すこし　あげるよ　はい」	「バリバリバリバリ・・・・・・{CTRL_0001}よろこんで　もらえて　うれしいよ」
zh_txt_b17cd827_0002A4_0009	txt_b17cd827_0002A4_0009	message	msg/eiga/054.m	0x2A4	9	81 75 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 83 6f 83 8a 81 45 81 45 81 45 81 45 81 45 81 45 01 00 82 e6 82 eb 82 b1 82 f1 82 c5 81 40 82 e0 82 e7 82 a6 82 c4 81 40 82 a4 82 ea 82 b5 82 a2 82 e6 81 76 03 00	「バリバリバリバリ・・・・・・{CTRL_0001}よろこんで　もらえて　うれしいよ」	「咔嚓咔嚓……{CTRL_0001}你喜欢，我很高兴」                  	CTRL_0001	translated_aligned	ok	yes			68	9	「ヒャッホー！{CTRL_0001}チョウジ　ありがとよ！」	「バリバリバリバリ・・・・・・・・・」
